Sentence_ID,Sentence_F1,Word,True_Label,Pred_Label,Full_Sentence_Text
42,0.5494,粉,1,1,
42,0.5494,加,2,2,
42,0.5494,约,3,3,
42,0.5494,3,3,3,
42,0.5494,0,3,3,
42,0.5494,克,3,3,
42,0.5494,水,1,1,
42,0.5494,、,0,0,
42,0.5494,适,3,3,
42,0.5494,量,3,3,
42,0.5494,菠,1,1,
42,0.5494,菜,1,1,
42,0.5494,粉,1,1,
42,0.5494,或,0,0,
42,0.5494,抹,1,1,
42,0.5494,茶,1,1,
42,0.5494,粉,1,1,
42,0.5494,，,0,0,
42,0.5494,和,2,0,
42,0.5494,成,2,0,
42,0.5494,绿,4,1,
42,0.5494,色,4,1,
42,0.5494,面,1,1,
42,0.5494,团,1,1,
42,0.5494,。,0,0,
701,0.551,想,0,0,想 吃 有 嚼 劲 有 层 次 感 的 狮 子 头 ， 原 料 不 用 搅 碎 的 太 细 。
701,0.551,吃,2,0,
701,0.551,有,4,0,
701,0.551,嚼,4,0,
701,0.551,劲,4,0,
701,0.551,有,4,0,
701,0.551,层,4,0,
701,0.551,次,4,0,
701,0.551,感,4,0,
701,0.551,的,0,0,
701,0.551,狮,1,1,
701,0.551,子,1,1,
701,0.551,头,1,1,
701,0.551,，,0,0,
701,0.551,原,1,1,
701,0.551,料,1,1,
701,0.551,不,0,0,
701,0.551,用,0,2,
701,0.551,搅,2,2,
701,0.551,碎,2,2,
701,0.551,的,0,0,
701,0.551,太,4,4,
701,0.551,细,4,4,
701,0.551,。,0,0,
44,0.5519,青,4,1,青 色 面 团 ： 1 0 0 面 粉 加 约 5 0 克 水 、 适 量 菠 菜 粉 和 蝶 豆 花 粉 ， 和 成 青 色 面 团 。
44,0.5519,色,4,1,
44,0.5519,面,1,1,
44,0.5519,团,1,1,
44,0.5519,：,0,0,
44,0.5519,1,3,3,
44,0.5519,0,3,3,
44,0.5519,0,3,3,
44,0.5519,面,1,1,
44,0.5519,粉,1,1,
44,0.5519,加,2,2,
44,0.5519,约,3,3,
44,0.5519,5,3,3,
44,0.5519,0,3,3,
44,0.5519,克,3,3,
44,0.5519,水,1,1,
44,0.5519,、,0,0,
44,0.5519,适,3,3,
44,0.5519,量,3,3,
44,0.5519,菠,1,1,
44,0.5519,菜,1,1,
44,0.5519,粉,1,1,
44,0.5519,和,0,0,
44,0.5519,蝶,1,1,
44,0.5519,豆,1,1,
44,0.5519,花,1,1,
44,0.5519,粉,1,1,
44,0.5519,，,0,0,
44,0.5519,和,2,0,
44,0.5519,成,2,0,
44,0.5519,青,4,1,
44,0.5519,色,4,1,
44,0.5519,面,1,1,
44,0.5519,团,1,1,
44,0.5519,。,0,0,
46,0.5519,青,4,1,青 色 面 团 ： 1 0 0 面 粉 加 约 5 0 克 水 、 多 喝 水 菠 菜 粉 和 蝶 豆 花 粉 ， 和 成 青 色 面 团 。
46,0.5519,色,4,1,
46,0.5519,面,1,1,
46,0.5519,团,1,1,
46,0.5519,：,0,0,
46,0.5519,1,3,3,
46,0.5519,0,3,3,
46,0.5519,0,3,3,
46,0.5519,面,1,1,
46,0.5519,粉,1,1,
46,0.5519,加,2,2,
46,0.5519,约,3,3,
46,0.5519,5,3,3,
46,0.5519,0,3,3,
46,0.5519,克,3,3,
46,0.5519,水,1,1,
46,0.5519,、,0,0,
46,0.5519,多,3,3,
46,0.5519,喝,3,3,
46,0.5519,水,3,3,
46,0.5519,菠,1,1,
46,0.5519,菜,1,1,
46,0.5519,粉,1,1,
46,0.5519,和,0,0,
46,0.5519,蝶,1,1,
46,0.5519,豆,1,1,
46,0.5519,花,1,1,
46,0.5519,粉,1,1,
46,0.5519,，,0,0,
46,0.5519,和,2,0,
46,0.5519,成,2,0,
46,0.5519,青,4,1,
46,0.5519,色,4,1,
46,0.5519,面,1,1,
46,0.5519,团,1,1,
46,0.5519,。,0,0,
51,0.5542,青,4,1,青 色 面 团 平 均 值 分 成 2 块 ， 5 个 面 团 分 别 搓 成 长 条 ， 依 次 排 开 。
51,0.5542,色,4,1,
51,0.5542,面,1,1,
51,0.5542,团,1,1,
51,0.5542,平,3,0,
51,0.5542,均,3,0,
51,0.5542,值,3,0,
51,0.5542,分,2,2,
51,0.5542,成,2,0,
51,0.5542,2,3,3,
51,0.5542,块,3,1,
51,0.5542,，,0,0,
51,0.5542,5,3,3,
51,0.5542,个,3,3,
51,0.5542,面,1,1,
51,0.5542,团,1,1,
51,0.5542,分,0,0,
51,0.5542,别,0,0,
51,0.5542,搓,2,2,
51,0.5542,成,0,0,
51,0.5542,长,1,1,
51,0.5542,条,1,1,
51,0.5542,，,0,0,
51,0.5542,依,0,0,
51,0.5542,次,0,0,
51,0.5542,排,2,2,
51,0.5542,开,2,2,
51,0.5542,。,0,0,
857,0.5546,买,2,0,买 回 的 里 脊 肉 泡 水 一 分 钟 ， （ 目 的 ： 去 腥 ） 泡 出 血 水 后 捏 一 下 水 分 ， 不 用 捏 的 太 干 ， 干 活 了 肉 柴 。
857,0.5546,回,2,0,
857,0.5546,的,0,0,
857,0.5546,里,1,1,
857,0.5546,脊,1,1,
857,0.5546,肉,1,1,
857,0.5546,泡,2,2,
857,0.5546,水,1,1,
857,0.5546,一,6,6,
857,0.5546,分,6,6,
857,0.5546,钟,6,6,
857,0.5546,，,0,0,
857,0.5546,（,0,0,
857,0.5546,目,0,0,
857,0.5546,的,0,0,
857,0.5546,：,0,0,
857,0.5546,去,2,2,
857,0.5546,腥,2,8,
857,0.5546,）,0,0,
857,0.5546,泡,2,2,
857,0.5546,出,0,0,
857,0.5546,血,1,1,
857,0.5546,水,1,1,
857,0.5546,后,0,0,
857,0.5546,捏,2,2,
857,0.5546,一,0,0,
857,0.5546,下,0,0,
857,0.5546,水,1,1,
857,0.5546,分,1,1,
857,0.5546,，,0,0,
857,0.5546,不,0,0,
857,0.5546,用,0,0,
857,0.5546,捏,2,0,
857,0.5546,的,0,0,
857,0.5546,太,0,4,
857,0.5546,干,4,4,
857,0.5546,，,0,0,
857,0.5546,干,4,0,
857,0.5546,活,4,0,
857,0.5546,了,0,0,
857,0.5546,肉,1,1,
857,0.5546,柴,4,1,
857,0.5546,。,0,0,
3,0.5556,鸡,1,1,鸡 腿 去 肋 骨 。
3,0.5556,腿,1,1,
3,0.5556,去,2,2,
3,0.5556,肋,4,1,
3,0.5556,骨,4,1,
3,0.5556,。,0,0,
5,0.5556,鸡,1,1,鸡 腿 去 肋 骨 。
5,0.5556,腿,1,1,
5,0.5556,去,2,2,
5,0.5556,肋,4,1,
5,0.5556,骨,4,1,
5,0.5556,。,0,0,
915,0.5556,水,1,1,水 沸 腾 后 ， 放 入 面 条 。
915,0.5556,沸,4,8,
915,0.5556,腾,4,8,
915,0.5556,后,0,0,
915,0.5556,，,0,0,
915,0.5556,放,2,2,
915,0.5556,入,2,2,
915,0.5556,面,1,1,
915,0.5556,条,1,1,
915,0.5556,。,0,0,
916,0.5556,水,1,1,水 弥 漫 后 ， 放 入 面 条 。
916,0.5556,弥,4,8,
916,0.5556,漫,4,8,
916,0.5556,后,0,0,
916,0.5556,，,0,0,
916,0.5556,放,2,2,
916,0.5556,入,2,2,
916,0.5556,面,1,1,
916,0.5556,条,1,1,
916,0.5556,。,0,0,
917,0.5556,水,1,1,水 弥 漫 后 ， 放 入 面 条 。
917,0.5556,弥,4,8,
917,0.5556,漫,4,8,
917,0.5556,后,0,0,
917,0.5556,，,0,0,
917,0.5556,放,2,2,
917,0.5556,入,2,2,
917,0.5556,面,1,1,
917,0.5556,条,1,1,
917,0.5556,。,0,0,
918,0.5556,水,1,1,水 融 化 后 ， 放 入 面 条 。
918,0.5556,融,4,8,
918,0.5556,化,4,8,
918,0.5556,后,0,0,
918,0.5556,，,0,0,
918,0.5556,放,2,2,
918,0.5556,入,2,2,
918,0.5556,面,1,1,
918,0.5556,条,1,1,
918,0.5556,。,0,0,
695,0.5647,装,2,2,装 好 盘 中 ， 蘸 着 椒 盐 或 番 茄 酱 都 很 不 错 ， 隔 着 屏 幕 仿 佛 都 闻 到 了 香 味 啦 。
695,0.5647,好,0,2,
695,0.5647,盘,5,5,
695,0.5647,中,5,0,
695,0.5647,，,0,0,
695,0.5647,蘸,2,2,
695,0.5647,着,0,0,
695,0.5647,椒,1,1,
695,0.5647,盐,1,1,
695,0.5647,或,0,0,
695,0.5647,番,1,1,
695,0.5647,茄,1,1,
695,0.5647,酱,1,1,
695,0.5647,都,0,0,
695,0.5647,很,0,0,
695,0.5647,不,0,0,
695,0.5647,错,0,0,
695,0.5647,，,0,0,
695,0.5647,隔,0,0,
695,0.5647,着,0,0,
695,0.5647,屏,0,5,
695,0.5647,幕,0,5,
695,0.5647,仿,0,0,
695,0.5647,佛,0,0,
695,0.5647,都,0,0,
695,0.5647,闻,0,2,
695,0.5647,到,0,0,
695,0.5647,了,0,0,
695,0.5647,香,1,0,
695,0.5647,味,1,0,
695,0.5647,啦,0,0,
695,0.5647,。,0,0,
696,0.5647,装,2,2,装 好 盘 中 ， 蘸 着 椒 盐 或 番 茄 酱 都 很 不 错 ， 隔 着 屏 幕 仿 佛 都 闻 到 了 香 味 啦 。
696,0.5647,好,0,2,
696,0.5647,盘,5,5,
696,0.5647,中,5,0,
696,0.5647,，,0,0,
696,0.5647,蘸,2,2,
696,0.5647,着,0,0,
696,0.5647,椒,1,1,
696,0.5647,盐,1,1,
696,0.5647,或,0,0,
696,0.5647,番,1,1,
696,0.5647,茄,1,1,
696,0.5647,酱,1,1,
696,0.5647,都,0,0,
696,0.5647,很,0,0,
696,0.5647,不,0,0,
696,0.5647,错,0,0,
696,0.5647,，,0,0,
696,0.5647,隔,0,0,
696,0.5647,着,0,0,
696,0.5647,屏,0,5,
696,0.5647,幕,0,5,
696,0.5647,仿,0,0,
696,0.5647,佛,0,0,
696,0.5647,都,0,0,
696,0.5647,闻,0,2,
696,0.5647,到,0,0,
696,0.5647,了,0,0,
696,0.5647,香,1,0,
696,0.5647,味,1,0,
696,0.5647,啦,0,0,
696,0.5647,。,0,0,
697,0.5647,装,2,2,装 好 盘 中 ， 蘸 着 椒 盐 或 番 茄 酱 都 很 不 错 ， 隔 着 屏 幕 仿 佛 都 闻 到 了 香 味 啦 。
697,0.5647,好,0,2,
697,0.5647,盘,5,5,
697,0.5647,中,5,0,
697,0.5647,，,0,0,
697,0.5647,蘸,2,2,
697,0.5647,着,0,0,
697,0.5647,椒,1,1,
697,0.5647,盐,1,1,
697,0.5647,或,0,0,
697,0.5647,番,1,1,
697,0.5647,茄,1,1,
697,0.5647,酱,1,1,
697,0.5647,都,0,0,
697,0.5647,很,0,0,
697,0.5647,不,0,0,
697,0.5647,错,0,0,
697,0.5647,，,0,0,
697,0.5647,隔,0,0,
697,0.5647,着,0,0,
697,0.5647,屏,0,5,
697,0.5647,幕,0,5,
697,0.5647,仿,0,0,
697,0.5647,佛,0,0,
697,0.5647,都,0,0,
697,0.5647,闻,0,2,
697,0.5647,到,0,0,
697,0.5647,了,0,0,
697,0.5647,香,1,0,
697,0.5647,味,1,0,
697,0.5647,啦,0,0,
697,0.5647,。,0,0,
690,0.5655,虾,1,1,虾 很 好 熟 ， 不 要 炸 太 久 ， 可 以 复 炸 一 遍 ， 会 外 酥 里 嫩 ， 增 加 口 感 。
690,0.5655,很,0,0,
690,0.5655,好,0,0,
690,0.5655,熟,4,4,
690,0.5655,，,0,0,
690,0.5655,不,0,0,
690,0.5655,要,0,0,
690,0.5655,炸,2,2,
690,0.5655,太,0,6,
690,0.5655,久,0,6,
690,0.5655,，,0,0,
690,0.5655,可,0,0,
690,0.5655,以,0,0,
690,0.5655,复,2,2,
690,0.5655,炸,2,2,
690,0.5655,一,0,0,
690,0.5655,遍,0,0,
690,0.5655,，,0,0,
690,0.5655,会,0,0,
690,0.5655,外,4,0,
690,0.5655,酥,4,0,
690,0.5655,里,4,0,
690,0.5655,嫩,4,0,
690,0.5655,，,0,0,
690,0.5655,增,0,0,
690,0.5655,加,0,0,
690,0.5655,口,0,0,
690,0.5655,感,0,0,
690,0.5655,。,0,0,
605,0.5665,把,0,2,把 绿 色 的 擀 平 ， 包 住 白 色 的 ， 封 口 要 对 齐 。
605,0.5665,绿,1,1,
605,0.5665,色,1,1,
605,0.5665,的,1,1,
605,0.5665,擀,2,2,
605,0.5665,平,2,2,
605,0.5665,，,0,0,
605,0.5665,包,2,2,
605,0.5665,住,2,2,
605,0.5665,白,1,1,
605,0.5665,色,1,1,
605,0.5665,的,1,1,
605,0.5665,，,0,0,
605,0.5665,封,0,2,
605,0.5665,口,0,2,
605,0.5665,要,0,0,
605,0.5665,对,2,4,
605,0.5665,齐,2,4,
605,0.5665,。,0,0,
65,0.5667,青,4,4,青 绿 色 面 条 做 好 了 。
65,0.5667,绿,4,1,
65,0.5667,色,4,1,
65,0.5667,面,1,1,
65,0.5667,条,1,1,
65,0.5667,做,4,0,
65,0.5667,好,4,0,
65,0.5667,了,0,0,
65,0.5667,。,0,0,
267,0.5667,今,0,0,今 天 就 做 一 个 炒 白 菜 的 。
267,0.5667,天,0,0,
267,0.5667,就,0,0,
267,0.5667,做,2,0,
267,0.5667,一,0,0,
267,0.5667,个,0,0,
267,0.5667,炒,2,2,
267,0.5667,白,1,1,
267,0.5667,菜,1,1,
267,0.5667,的,0,0,
267,0.5667,。,0,0,
940,0.5669,顶,0,0,顶 部 再 盖 上 一 张 锡 纸 ， 把 上 下 两 张 锡 纸 的 边 缘 捏 合 ， 盖 上 锅 盖 ， 中 小 火 ， 加 热 8 分 钟 。
940,0.5669,部,0,0,
940,0.5669,再,0,0,
940,0.5669,盖,2,2,
940,0.5669,上,0,2,
940,0.5669,一,0,3,
940,0.5669,张,0,3,
940,0.5669,锡,5,5,
940,0.5669,纸,5,5,
940,0.5669,，,0,0,
940,0.5669,把,2,0,
940,0.5669,上,0,3,
940,0.5669,下,0,4,
940,0.5669,两,0,3,
940,0.5669,张,0,3,
940,0.5669,锡,5,5,
940,0.5669,纸,5,5,
940,0.5669,的,0,0,
940,0.5669,边,5,1,
940,0.5669,缘,5,1,
940,0.5669,捏,2,2,
940,0.5669,合,2,2,
940,0.5669,，,0,0,
940,0.5669,盖,2,2,
940,0.5669,上,2,0,
940,0.5669,锅,5,5,
940,0.5669,盖,5,5,
940,0.5669,，,0,0,
940,0.5669,中,7,7,
940,0.5669,小,7,7,
940,0.5669,火,7,7,
940,0.5669,，,0,0,
940,0.5669,加,2,2,
940,0.5669,热,2,2,
940,0.5669,8,6,6,
940,0.5669,分,6,6,
940,0.5669,钟,6,6,
940,0.5669,。,0,0,
941,0.5669,顶,0,0,顶 部 再 盖 上 一 张 锡 纸 ， 把 上 下 两 张 锡 纸 的 顶 端 捏 合 ， 盖 上 锅 盖 ， 中 小 火 ， 加 热 8 分 钟 。
941,0.5669,部,0,0,
941,0.5669,再,0,0,
941,0.5669,盖,2,2,
941,0.5669,上,0,2,
941,0.5669,一,0,3,
941,0.5669,张,0,3,
941,0.5669,锡,5,5,
941,0.5669,纸,5,5,
941,0.5669,，,0,0,
941,0.5669,把,2,0,
941,0.5669,上,0,3,
941,0.5669,下,0,4,
941,0.5669,两,0,3,
941,0.5669,张,0,3,
941,0.5669,锡,5,5,
941,0.5669,纸,5,5,
941,0.5669,的,0,0,
941,0.5669,顶,5,1,
941,0.5669,端,5,1,
941,0.5669,捏,2,2,
941,0.5669,合,2,2,
941,0.5669,，,0,0,
941,0.5669,盖,2,2,
941,0.5669,上,2,0,
941,0.5669,锅,5,5,
941,0.5669,盖,5,5,
941,0.5669,，,0,0,
941,0.5669,中,7,7,
941,0.5669,小,7,7,
941,0.5669,火,7,7,
941,0.5669,，,0,0,
941,0.5669,加,2,2,
941,0.5669,热,2,2,
941,0.5669,8,6,6,
941,0.5669,分,6,6,
941,0.5669,钟,6,6,
941,0.5669,。,0,0,
942,0.5669,顶,0,0,顶 部 再 盖 上 一 张 锡 纸 ， 把 上 下 两 张 锡 纸 的 顶 端 捏 合 ， 盖 上 锅 盖 ， 中 小 火 ， 加 热 8 分 钟 。
942,0.5669,部,0,0,
942,0.5669,再,0,0,
942,0.5669,盖,2,2,
942,0.5669,上,0,2,
942,0.5669,一,0,3,
942,0.5669,张,0,3,
942,0.5669,锡,5,5,
942,0.5669,纸,5,5,
942,0.5669,，,0,0,
942,0.5669,把,2,0,
942,0.5669,上,0,3,
942,0.5669,下,0,4,
942,0.5669,两,0,3,
942,0.5669,张,0,3,
942,0.5669,锡,5,5,
942,0.5669,纸,5,5,
942,0.5669,的,0,0,
942,0.5669,顶,5,1,
942,0.5669,端,5,1,
942,0.5669,捏,2,2,
942,0.5669,合,2,2,
942,0.5669,，,0,0,
942,0.5669,盖,2,2,
942,0.5669,上,2,0,
942,0.5669,锅,5,5,
942,0.5669,盖,5,5,
942,0.5669,，,0,0,
942,0.5669,中,7,7,
942,0.5669,小,7,7,
942,0.5669,火,7,7,
942,0.5669,，,0,0,
942,0.5669,加,2,2,
942,0.5669,热,2,2,
942,0.5669,8,6,6,
942,0.5669,分,6,6,
942,0.5669,钟,6,6,
942,0.5669,。,0,0,
694,0.5677,装,2,2,装 好 盘 ， 蘸 着 椒 盐 或 番 茄 酱 都 很 不 错 ， 隔 着 屏 幕 仿 佛 都 闻 到 了 香 味 啦 。
694,0.5677,好,0,2,
694,0.5677,盘,5,5,
694,0.5677,，,0,0,
694,0.5677,蘸,2,2,
694,0.5677,着,0,0,
694,0.5677,椒,1,1,
694,0.5677,盐,1,1,
694,0.5677,或,0,0,
694,0.5677,番,1,1,
694,0.5677,茄,1,1,
694,0.5677,酱,1,1,
694,0.5677,都,0,0,
694,0.5677,很,0,0,
694,0.5677,不,0,0,
694,0.5677,错,0,0,
694,0.5677,，,0,0,
694,0.5677,隔,0,0,
694,0.5677,着,0,0,
694,0.5677,屏,0,5,
694,0.5677,幕,0,5,
694,0.5677,仿,0,0,
694,0.5677,佛,0,0,
694,0.5677,都,0,0,
694,0.5677,闻,0,2,
694,0.5677,到,0,0,
694,0.5677,了,0,0,
694,0.5677,香,1,0,
694,0.5677,味,1,0,
694,0.5677,啦,0,0,
694,0.5677,。,0,0,
50,0.57,青,4,1,青 色 面 团 平 均 分 成 2 块 ， 5 个 面 团 分 别 搓 成 长 条 ， 依 次 排 开 。
50,0.57,色,4,1,
50,0.57,面,1,1,
50,0.57,团,1,1,
50,0.57,平,3,0,
50,0.57,均,3,0,
50,0.57,分,2,2,
50,0.57,成,2,0,
50,0.57,2,3,3,
50,0.57,块,3,1,
50,0.57,，,0,0,
50,0.57,5,3,3,
50,0.57,个,3,3,
50,0.57,面,1,1,
50,0.57,团,1,1,
50,0.57,分,0,0,
50,0.57,别,0,0,
50,0.57,搓,2,2,
50,0.57,成,0,0,
50,0.57,长,1,1,
50,0.57,条,1,1,
50,0.57,，,0,0,
50,0.57,依,0,0,
50,0.57,次,0,0,
50,0.57,排,2,2,
50,0.57,开,2,2,
50,0.57,。,0,0,
53,0.5714,稍,3,0,稍 微 抹 水 然 后 拧 到 一 起 。
53,0.5714,微,3,0,
53,0.5714,抹,2,2,
53,0.5714,水,1,1,
53,0.5714,然,0,0,
53,0.5714,后,0,0,
53,0.5714,拧,2,2,
53,0.5714,到,0,0,
53,0.5714,一,0,0,
53,0.5714,起,0,0,
53,0.5714,。,0,0,
55,0.5714,稍,3,0,稍 微 抹 水 然 后 拧 到 一 起 。
55,0.5714,微,3,0,
55,0.5714,抹,2,2,
55,0.5714,水,1,1,
55,0.5714,然,0,0,
55,0.5714,后,0,0,
55,0.5714,拧,2,2,
55,0.5714,到,0,0,
55,0.5714,一,0,0,
55,0.5714,起,0,0,
55,0.5714,。,0,0,
764,0.5715,水,1,1,水 几 乎 没 过 丸 子 （ 我 是 2 . 5 L 砂 锅 ， 大 概 放 了 大 概 7 0 0 g 水 ） 。
764,0.5715,几,0,0,
764,0.5715,乎,0,0,
764,0.5715,没,8,8,
764,0.5715,过,8,8,
764,0.5715,丸,1,4,
764,0.5715,子,1,4,
764,0.5715,（,0,0,
764,0.5715,我,0,0,
764,0.5715,是,0,0,
764,0.5715,2,3,7,
764,0.5715,.,3,3,
764,0.5715,5,3,3,
764,0.5715,L,3,3,
764,0.5715,砂,5,5,
764,0.5715,锅,5,5,
764,0.5715,，,0,0,
764,0.5715,大,0,0,
764,0.5715,概,0,0,
764,0.5715,放,0,2,
764,0.5715,了,0,0,
764,0.5715,大,0,0,
764,0.5715,概,0,0,
764,0.5715,7,3,3,
764,0.5715,0,3,3,
764,0.5715,0,3,3,
764,0.5715,g,3,3,
764,0.5715,水,1,1,
764,0.5715,）,0,0,
764,0.5715,。,0,0,
765,0.5715,水,1,1,水 几 乎 站 不 稳 丸 子 （ 我 是 2 . 5 L 砂 锅 ， 大 概 放 了 大 概 7 0 0 g 水 ） 。
765,0.5715,几,0,0,
765,0.5715,乎,0,0,
765,0.5715,站,8,8,
765,0.5715,不,8,8,
765,0.5715,稳,8,8,
765,0.5715,丸,1,4,
765,0.5715,子,1,4,
765,0.5715,（,0,0,
765,0.5715,我,0,0,
765,0.5715,是,0,0,
765,0.5715,2,3,7,
765,0.5715,.,3,3,
765,0.5715,5,3,3,
765,0.5715,L,3,3,
765,0.5715,砂,5,5,
765,0.5715,锅,5,5,
765,0.5715,，,0,0,
765,0.5715,大,0,0,
765,0.5715,概,0,0,
765,0.5715,放,0,2,
765,0.5715,了,0,0,
765,0.5715,大,0,0,
765,0.5715,概,0,0,
765,0.5715,7,3,3,
765,0.5715,0,3,3,
765,0.5715,0,3,3,
765,0.5715,g,3,3,
765,0.5715,水,1,1,
765,0.5715,）,0,0,
765,0.5715,。,0,0,
786,0.5735,炸,2,2,炸 丸 子 的 锅 用 天 罗 妇 比 较 省 能 源 噢 ！
786,0.5735,丸,1,1,
786,0.5735,子,1,1,
786,0.5735,的,0,0,
786,0.5735,锅,5,5,
786,0.5735,用,2,0,
786,0.5735,天,1,5,
786,0.5735,罗,1,5,
786,0.5735,妇,1,5,
786,0.5735,比,0,0,
786,0.5735,较,0,0,
786,0.5735,省,0,0,
786,0.5735,能,0,0,
786,0.5735,源,0,0,
786,0.5735,噢,0,0,
786,0.5735,！,0,0,
456,0.575,等,0,0,等 到 全 部 凉 透 了 就 好 了 。
456,0.575,到,0,0,
456,0.575,全,3,0,
456,0.575,部,3,0,
456,0.575,凉,4,4,
456,0.575,透,4,4,
456,0.575,了,0,0,
456,0.575,就,0,0,
456,0.575,好,0,0,
456,0.575,了,0,0,
456,0.575,。,0,0,
755,0.5771,加,2,2,加 入 水 ， 调 味 ， 加 入 1 勺 生 抽 ， 1 勺 老 抽 （ 2 - 1 0 g 的 范 围 ， 放 这 个 目 的 是 调 色 ， 也 可 以 不 放 ， 就 是 颜 色 会 淡 一 些 ， 不 过 我 觉 得 也 还 可 以 哈 ！
755,0.5771,入,2,2,
755,0.5771,水,1,1,
755,0.5771,，,0,0,
755,0.5771,调,8,2,
755,0.5771,味,8,2,
755,0.5771,，,0,0,
755,0.5771,加,2,2,
755,0.5771,入,2,2,
755,0.5771,1,3,3,
755,0.5771,勺,3,3,
755,0.5771,生,1,1,
755,0.5771,抽,1,1,
755,0.5771,，,0,0,
755,0.5771,1,3,3,
755,0.5771,勺,3,3,
755,0.5771,老,1,1,
755,0.5771,抽,1,1,
755,0.5771,（,0,0,
755,0.5771,2,3,3,
755,0.5771,-,3,3,
755,0.5771,1,3,3,
755,0.5771,0,3,3,
755,0.5771,g,3,3,
755,0.5771,的,0,0,
755,0.5771,范,0,0,
755,0.5771,围,0,0,
755,0.5771,，,0,0,
755,0.5771,放,2,2,
755,0.5771,这,0,0,
755,0.5771,个,0,0,
755,0.5771,目,0,0,
755,0.5771,的,0,0,
755,0.5771,是,0,0,
755,0.5771,调,8,2,
755,0.5771,色,8,2,
755,0.5771,，,0,0,
755,0.5771,也,0,0,
755,0.5771,可,0,0,
755,0.5771,以,0,0,
755,0.5771,不,0,0,
755,0.5771,放,0,0,
755,0.5771,，,0,0,
755,0.5771,就,0,0,
755,0.5771,是,0,0,
755,0.5771,颜,4,0,
755,0.5771,色,4,0,
755,0.5771,会,4,0,
755,0.5771,淡,4,4,
755,0.5771,一,4,0,
755,0.5771,些,4,0,
755,0.5771,，,0,0,
755,0.5771,不,0,0,
755,0.5771,过,0,0,
755,0.5771,我,0,0,
755,0.5771,觉,0,0,
755,0.5771,得,0,0,
755,0.5771,也,0,0,
755,0.5771,还,0,0,
755,0.5771,可,0,0,
755,0.5771,以,0,0,
755,0.5771,哈,0,0,
755,0.5771,！,0,0,
160,0.5818,八,1,1,八 角 和 香 叶 ， 也 有 很 多 人 家 不 放 的 。
160,0.5818,角,1,1,
160,0.5818,和,0,0,
160,0.5818,香,1,1,
160,0.5818,叶,1,1,
160,0.5818,，,0,0,
160,0.5818,也,0,0,
160,0.5818,有,0,0,
160,0.5818,很,0,0,
160,0.5818,多,0,0,
160,0.5818,人,0,0,
160,0.5818,家,0,0,
160,0.5818,不,2,0,
160,0.5818,放,2,0,
160,0.5818,的,0,0,
160,0.5818,。,0,0,
16,0.5833,加,2,2,加 适 量 的 盐 进 行 调 味 。
16,0.5833,适,3,3,
16,0.5833,量,3,3,
16,0.5833,的,0,0,
16,0.5833,盐,1,1,
16,0.5833,进,0,0,
16,0.5833,行,0,0,
16,0.5833,调,8,2,
16,0.5833,味,8,2,
16,0.5833,。,0,0,
17,0.5833,加,2,2,加 多 喝 水 的 盐 进 行 调 味 。
17,0.5833,多,3,3,
17,0.5833,喝,3,3,
17,0.5833,水,3,3,
17,0.5833,的,0,0,
17,0.5833,盐,1,1,
17,0.5833,进,0,0,
17,0.5833,行,0,0,
17,0.5833,调,8,2,
17,0.5833,味,8,2,
17,0.5833,。,0,0,
18,0.5833,加,2,2,加 多 喝 水 的 盐 进 行 调 料 。
18,0.5833,多,3,3,
18,0.5833,喝,3,3,
18,0.5833,水,3,3,
18,0.5833,的,0,0,
18,0.5833,盐,1,1,
18,0.5833,进,0,0,
18,0.5833,行,0,0,
18,0.5833,调,8,2,
18,0.5833,料,8,2,
18,0.5833,。,0,0,
759,0.5838,我,0,0,我 这 次 做 的 图 ， 是 不 放 老 抽 的 ， 颜 色 没 那 么 漂 亮 。
759,0.5838,这,0,0,
759,0.5838,次,0,0,
759,0.5838,做,0,2,
759,0.5838,的,0,0,
759,0.5838,图,0,0,
759,0.5838,，,0,0,
759,0.5838,是,0,0,
759,0.5838,不,2,0,
759,0.5838,放,2,0,
759,0.5838,老,1,1,
759,0.5838,抽,1,1,
759,0.5838,的,0,0,
759,0.5838,，,0,0,
759,0.5838,颜,0,0,
759,0.5838,色,0,0,
759,0.5838,没,0,0,
759,0.5838,那,0,0,
759,0.5838,么,0,0,
759,0.5838,漂,0,0,
759,0.5838,亮,0,0,
759,0.5838,。,0,0,
706,0.5882,我,0,0,我 喜 欢 这 个 大 小 的 ， 大 概 和 粉 皮 花 生 粒 差 不 多 大 小 。
706,0.5882,喜,0,0,
706,0.5882,欢,0,0,
706,0.5882,这,0,0,
706,0.5882,个,0,0,
706,0.5882,大,0,4,
706,0.5882,小,0,3,
706,0.5882,的,0,0,
706,0.5882,，,0,0,
706,0.5882,大,0,0,
706,0.5882,概,0,0,
706,0.5882,和,0,0,
706,0.5882,粉,1,1,
706,0.5882,皮,1,1,
706,0.5882,花,1,1,
706,0.5882,生,1,1,
706,0.5882,粒,1,1,
706,0.5882,差,0,0,
706,0.5882,不,0,0,
706,0.5882,多,0,0,
706,0.5882,大,0,0,
706,0.5882,小,0,0,
706,0.5882,。,0,0,
704,0.5903,太,4,1,太 粗 不 好 团 丸 子 ， 太 细 没 口 感 。
704,0.5903,粗,4,4,
704,0.5903,不,0,0,
704,0.5903,好,0,0,
704,0.5903,团,2,2,
